일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C)
2018-04,7.653333333333333,1014.8551724137931,70.3103448275862,13.60344827586207,13.76896551724138
2018-05,6.906451612903226,1011.2903225806451,81.06451612903226,16.406451612903226,16.370967741935484
2018-06,6.056666666666667,1007.88,83.8,19.5,19.116666666666667
2018-07,5.632258064516129,1008.6096774193549,90.38709677419355,24.44193548387097,23.79032258064516
2018-08,5.029032258064516,1007.83,81.73333333333333,26.644444444444442,26.793333333333333
2018-09,6.27,1012.83,74.16666666666667,21.39,22.903333333333332
2018-10,6.416129032258064,1017.2034482758621,61.03225806451613,17.57741935483871,20.24516129032258
2018-11,5.54,1022.1758620689654,54.86666666666667,13.873333333333333,17.976666666666667
2018-12,7.383870967741935,1024.4451612903226,55.32258064516129,7.493548387096775,16.48
2019-01,8.24516129032258,1022.1344827586207,49.903225806451616,6.541935483870968,14.819354838709677
2019-02,6.632142857142857,1022.0357142857143,54.0,7.603571428571429,13.946428571428571
2019-03,6.819354838709677,1016.0357142857143,56.25806451612903,11.038709677419355,14.587096774193547
2019-04,5.8933333333333335,1014.8862068965517,62.53333333333333,13.25,15.036666666666667
2019-05,5.335483870967742,1011.5225806451613,73.2258064516129,17.938709677419357,17.348387096774193
2019-06,5.583333333333333,1007.6357142857142,80.5,19.996666666666666,20.053333333333335
2019-07,5.72258064516129,1006.7935483870967,84.96774193548387,22.925806451612903,22.177419354838708
2019-08,5.093548387096774,1007.0533333333333,81.90322580645162,25.996774193548386,25.76451612903226
2019-09,5.692857142857143,1013.6999999999999,76.89285714285714,23.567857142857143,24.63214285714286
2019-10,6.780645161290322,1018.1724137931035,64.63333333333334,19.513333333333332,22.38
2019-11,6.39,1021.7074074074073,57.758620689655174,14.365517241379312,20.00344827586207
2019-12,6.97741935483871,1023.4903225806452,53.516129032258064,9.087096774193547,17.648387096774194
2020-01,8.074193548387097,1021.4903225806452,58.58064516129032,8.083870967741936,14.758064516129032
2020-02,6.862068965517241,1023.2137931034483,57.724137931034484,7.893103448275863,12.844827586206897
2020-03,6.266666666666667,1019.84,60.6,10.56,14.193333333333333
2020-04,7.283333333333333,1016.12,56.5,12.913333333333332,15.243333333333334
2020-05,5.083870967741936,1010.683870967742,79.61290322580645,16.822580645161292,16.43548387096774
2020-06,4.8100000000000005,1006.67,88.76666666666667,20.946666666666665,20.19
2020-07,4.580645161290323,1007.9870967741934,94.19354838709677,21.55806451612903,21.25483870967742
2020-08,5.119354838709677,1009.4935483870968,94.90322580645162,24.05806451612903,22.44516129032258
2020-09,6.383333333333334,1011.77,83.46666666666667,21.833333333333332,21.423333333333336
2020-10,6.02,1018.751724137931,61.827586206896555,18.489655172413794,19.655172413793103
2020-11,7.0,1022.62,56.666666666666664,14.093333333333334,16.796666666666667
2020-12,8.551612903225807,1022.9354838709677,51.29032258064516,6.767741935483872,15.12258064516129
2021-01,8.35483870967742,1022.0129032258066,56.25806451612903,5.103225806451612,13.564516129032258
2021-02,7.378571428571428,1018.907142857143,57.035714285714285,8.39642857142857,12.975
2021-03,6.541935483870968,1018.8645161290323,63.38709677419355,12.23225806451613,14.406451612903227
2021-04,6.3533333333333335,1018.0766666666666,65.8,14.836666666666668,15.666666666666666
2021-05,5.751612903225807,1007.9903225806452,75.2258064516129,17.396774193548385,16.59032258064516
2021-06,4.516666666666667,1008.3266666666666,83.76666666666667,21.16,20.323333333333334
2021-07,3.6548387096774193,1008.7193548387097,86.06451612903226,26.093548387096774,24.9
2021-08,5.466666666666667,1008.3266666666666,81.53333333333333,26.91,26.279999999999998
2021-09,6.403333333333333,1013.6133333333333,74.4,24.40666666666667,24.396666666666665
2021-10,6.174193548387097,1020.0387096774194,66.61290322580645,20.567741935483873,23.345161290322583
2021-11,6.75,1016.5363636363636,56.13636363636363,15.886363636363637,20.29090909090909
2021-12,9.38421052631579,1020.7700000000001,52.4,6.589999999999999,15.940000000000001
2022-01,7.080645161290323,1021.983870967742,50.58064516129032,5.841935483870968,13.7
2022-02,7.942857142857143,1022.7428571428571,48.714285714285715,4.896428571428571,12.12857142857143
2022-03,6.493548387096775,1016.6225806451613,62.903225806451616,10.82258064516129,12.293548387096775
2022-04,6.3966666666666665,1016.58,74.3103448275862,16.9,14.79
2022-05,5.596774193548387,1011.8225806451613,77.17241379310344,20.635483870967743,17.29032258064516
2022-06,6.3133333333333335,1008.0266666666666,90.37931034482759,23.14333333333333,19.833333333333332
2022-07,3.861290322580645,1006.5290322580646,93.44827586206897,27.200000000000003,23.603225806451615
2022-08,4.861290322580645,1007.2032258064515,89.87096774193549,27.929032258064513,24.15806451612903
2022-09,6.303846153846154,1012.1947368421053,85.26315789473684,26.72307692307692,24.819230769230767
2022-10,6.147058823529412,1022.4176470588235,68.17647058823529,21.241176470588236,22.04705882352941
2022-11,6.116666666666666,1019.8233333333334,66.6,19.823333333333334,20.026666666666664
2022-12,8.80967741935484,1021.7451612903226,65.16129032258064,9.332258064516129,16.83225806451613
2023-01,8.312903225806451,1022.0322580645161,63.806451612903224,9.422580645161291,13.774193548387096
2023-02,6.346428571428571,1024.1035714285715,65.07142857142857,11.182142857142859,13.139285714285714
2023-03,5.9,1019.5645161290323,69.3,15.851612903225806,14.758064516129032
2023-04,7.02962962962963,1014.8962962962963,71.8,18.185185185185187,16.03333333333333
2023-05,6.34516129032258,1013.5935483870968,84.14285714285714,20.96451612903226,17.76451612903226
2023-06,5.21,1007.2966666666667,89.0909090909091,23.93,20.35666666666667
2023-07,4.745161290322581,1008.2838709677419,95.3157894736842,25.0,20.296774193548387
2023-08,6.361290322580645,1006.0451612903227,90.62962962962963,28.606451612903225,25.967741935483872
2023-09,5.553333333333333,1013.0066666666667,78.66666666666667,26.013636363636362,25.98
2023-10,5.651612903225806,1017.6870967741935,60.87096774193548,20.448387096774194,21.98709677419355
2023-11,7.678571428571429,1019.4137931034483,58.206896551724135,12.562068965517241,16.83103448275862
2023-12,8.125,1022.555172413793,57.93103448275862,7.717241379310345,14.255172413793103
2024-01,8.003448275862068,1022.9142857142857,57.5,5.903571428571429,12.739285714285714
2024-02,7.667999999999999,1024.0346153846153,69.92307692307692,7.703846153846154,11.453846153846154
